DateRec	Name_No_Spaces	Project_No_Spaces	UFID_No_Spaces
20171211	3080144	MAB_BRA	3080144
20171211	3080147	MAB_BRA	3080147
20171211	3080149	MAB_BRA	3080149
20171211	3080150	MAB_BRA	3080150
20171211	3080157	MAB_BRA	3080157
20171211	3080158	MAB_BRA	3080158
20171211	3080159	MAB_BRA	3080159
20171211	3080161	MAB_BRA	3080161
20171211	3080164	MAB_BRA	3080164
20171211	3080165	MAB_BRA	3080165
20171211	3080169	MAB_BRA	3080169
20171211	3080170	MAB_BRA	3080170
20171211	3080171	MAB_BRA	3080171
20171211	3080174	MAB_BRA	3080174
20171211	3080175	MAB_BRA	3080175
20171211	3080177	MAB_BRA	3080177
20171211	3080179	MAB_BRA	3080179
20171211	3080180	MAB_BRA	3080180
20171211	3080183	MAB_BRA	3080183
20171211	3080184	MAB_BRA	3080184
20171211	3080186	MAB_BRA	3080186
20171211	3080188	MAB_BRA	3080188
20171211	3080193	MAB_BRA	3080193
20171211	3080196	MAB_BRA	3080196
20171211	3080199	MAB_BRA	3080199
20171211	3080200	MAB_BRA	3080200
20171211	3080202	MAB_BRA	3080202
20171211	3080203	MAB_BRA	3080203
20171211	3080204	MAB_BRA	3080204
20171211	3080205	MAB_BRA	3080205
20171211	3080206	MAB_BRA	3080206
20171211	2090029	MAB_BRA	2090029
20171211	2090099	MAB_BRA	2090099
20171211	2090240	MAB_BRA	2090240
20171211	2090482	MAB_BRA	2090482
20171211	2090493	MAB_BRA	2090493
20171211	3080211	MAB_BRA	3080211
20171211	3080212	MAB_BRA	3080212
20171211	3080213	MAB_BRA	3080213
20171211	3080217	MAB_BRA	3080217
20171211	3080218	MAB_BRA	3080218
20171211	3080219	MAB_BRA	3080219
20171211	3080220	MAB_BRA	3080220
20171211	3080225	MAB_BRA	3080225
20171211	3080226	MAB_BRA	3080226
20171211	3080227	MAB_BRA	3080227
20171211	3080228	MAB_BRA	3080228
20171211	3080229	MAB_BRA	3080229
20171211	3080232	MAB_BRA	3080232
20171211	3080233	MAB_BRA	3080233
20171211	3080234	MAB_BRA	3080234
20171211	3080236	MAB_BRA	3080236
20171211	3090003	MAB_BRA	3090003
20171211	3090006	MAB_BRA	3090006
20171211	3090011	MAB_BRA	3090011
20171211	3090016	MAB_BRA	3090016
20171211	3090021	MAB_BRA	3090021
20171211	3090023	MAB_BRA	3090023
20171211	3090031	MAB_BRA	3090031
20171211	3090037	MAB_BRA	3090037
20171211	3090039	MAB_BRA	3090039
20171211	3090040	MAB_BRA	3090040
20171211	3090043	MAB_BRA	3090043
20171211	3090044	MAB_BRA	3090044
20171211	3090046	MAB_BRA	3090046
20171211	3090049	MAB_BRA	3090049
20171211	3090054	MAB_BRA	3090054
20171211	3090056	MAB_BRA	3090056
20171211	3090065	MAB_BRA	3090065
20171211	3090066	MAB_BRA	3090066
20171211	3090069	MAB_BRA	3090069
20171211	3090074	MAB_BRA	3090074
20171211	3090076	MAB_BRA	3090076
20171211	3090081	MAB_BRA	3090081
20171211	3090086	MAB_BRA	3090086
20171211	3090089	MAB_BRA	3090089
20171211	3090090	MAB_BRA	3090090
20171211	3090092	MAB_BRA	3090092
20171211	3090094	MAB_BRA	3090094
20171211	3090097	MAB_BRA	3090097
20171211	3090098	MAB_BRA	3090098
20171211	3090101	MAB_BRA	3090101
20171211	3090105	MAB_BRA	3090105
20171211	3090110	MAB_BRA	3090110
20171211	3090112	MAB_BRA	3090112
20171211	3090115	MAB_BRA	3090115
20171211	3090116	MAB_BRA	3090116
20171211	3090123	MAB_BRA	3090123
20171211	3090124	MAB_BRA	3090124
20171211	3090128	MAB_BRA	3090128
20171211	3090132	MAB_BRA	3090132
20171211	3090133	MAB_BRA	3090133
20171211	3090134	MAB_BRA	3090134
20171211	3090137	MAB_BRA	3090137
20171211	3090145	MAB_BRA	3090145
20171211	3090147	MAB_BRA	3090147
20171211	3090150	MAB_BRA	3090150
20171211	3090152	MAB_BRA	3090152
20171211	3090154	MAB_BRA	3090154
20171211	3090160	MAB_BRA	3090160
20171211	3090161	MAB_BRA	3090161
20171211	3090162	MAB_BRA	3090162
20171211	3090163	MAB_BRA	3090163
20171211	3090164	MAB_BRA	3090164
20171211	3090166	MAB_BRA	3090166
20171211	3090170	MAB_BRA	3090170
20171211	3090173	MAB_BRA	3090173
20171211	3090175	MAB_BRA	3090175
20171211	3090176	MAB_BRA	3090176
20171211	3090178	MAB_BRA	3090178
20171211	3090181	MAB_BRA	3090181
20171211	3090182	MAB_BRA	3090182
20171211	3090187	MAB_BRA	3090187
20171211	3090188	MAB_BRA	3090188
20171211	3090195	MAB_BRA	3090195
20171211	3090198	MAB_BRA	3090198
20171211	3090200	MAB_BRA	3090200
20171211	3090201	MAB_BRA	3090201
20171211	3090203	MAB_BRA	3090203
20171211	3090206	MAB_BRA	3090206
20171211	3090207	MAB_BRA	3090207
20171211	3090208	MAB_BRA	3090208
20171211	3090209	MAB_BRA	3090209
20171211	3090213	MAB_BRA	3090213
20171211	3090216	MAB_BRA	3090216
20171211	3090217	MAB_BRA	3090217
20171211	3090219	MAB_BRA	3090219
20171211	3090220	MAB_BRA	3090220
20171211	3090223	MAB_BRA	3090223
20171211	3090225	MAB_BRA	3090225
20171211	3090226	MAB_BRA	3090226
20171211	3090229	MAB_BRA	3090229
20171211	3090230	MAB_BRA	3090230
20171211	3090231	MAB_BRA	3090231
20171211	3090232	MAB_BRA	3090232
20171211	3090233	MAB_BRA	3090233
20171211	3090235	MAB_BRA	3090235
20171211	3090238	MAB_BRA	3090238
20171211	3090239	MAB_BRA	3090239
20171211	3090240	MAB_BRA	3090240
20171211	3090242	MAB_BRA	3090242
20171211	2100156	MAB_BRA	2100156
20171211	2100272	MAB_BRA	2100272
20171211	2100565	MAB_BRA	2100565
20171211	2100596	MAB_BRA	2100596
20171211	2105174	MAB_BRA	2105174
20171211	3100003	MAB_BRA	3100003
20171211	3100004	MAB_BRA	3100004
20171211	3100006	MAB_BRA	3100006
20171211	3100007	MAB_BRA	3100007
20171211	3100009	MAB_BRA	3100009
20171211	3100014	MAB_BRA	3100014
20171211	3100017	MAB_BRA	3100017
20171211	3100027	MAB_BRA	3100027
20171211	3100033	MAB_BRA	3100033
20171211	3100034	MAB_BRA	3100034
20171211	3100041	MAB_BRA	3100041
20171211	3100042	MAB_BRA	3100042
20171211	3100043	MAB_BRA	3100043
20171211	3100047	MAB_BRA	3100047
20171211	3100052	MAB_BRA	3100052
20171211	3100053	MAB_BRA	3100053
20171211	3100058	MAB_BRA	3100058
20171211	3100059	MAB_BRA	3100059
20171211	3100061	MAB_BRA	3100061
20171211	3100065	MAB_BRA	3100065
20171211	3100067	MAB_BRA	3100067
20171211	3100069	MAB_BRA	3100069
20171211	3100075	MAB_BRA	3100075
20171211	3100076	MAB_BRA	3100076
20171211	3100082	MAB_BRA	3100082
20171211	3100085	MAB_BRA	3100085
20171211	3100089	MAB_BRA	3100089
20171211	3100091	MAB_BRA	3100091
20171211	3100099	MAB_BRA	3100099
20171211	3100103	MAB_BRA	3100103
20171211	3100109	MAB_BRA	3100109
20171211	3100113	MAB_BRA	3100113
20171211	3100118	MAB_BRA	3100118
20171211	3100121	MAB_BRA	3100121
20171211	3100123	MAB_BRA	3100123
20171211	3100127	MAB_BRA	3100127
20171211	3100128	MAB_BRA	3100128
20171211	3100131	MAB_BRA	3100131
20171211	3100136	MAB_BRA	3100136
20171211	3100137	MAB_BRA	3100137
20171211	3100145	MAB_BRA	3100145
20171211	3100147	MAB_BRA	3100147
20171211	3100156	MAB_BRA	3100156
20171211	3100158	MAB_BRA	3100158
20171211	3100173	MAB_BRA	3100173
20171211	3100178	MAB_BRA	3100178
20171211	3100179	MAB_BRA	3100179
20171211	3100180	MAB_BRA	3100180
20171211	3100185	MAB_BRA	3100185
20171211	3100190	MAB_BRA	3100190
20171211	3100204	MAB_BRA	3100204
20171211	3100206	MAB_BRA	3100206
20171211	3100207	MAB_BRA	3100207
20171211	3100208	MAB_BRA	3100208
20171211	3100215	MAB_BRA	3100215
20171211	2110195	MAB_BRA	2110195
20171211	2110233	MAB_BRA	2110233
20171211	2110238	MAB_BRA	2110238
20171211	2110240	MAB_BRA	2110240
20171211	2110242	MAB_BRA	2110242
20171211	2110244	MAB_BRA	2110244
20171211	2110276	MAB_BRA	2110276
20171211	2110277	MAB_BRA	2110277
20171211	2110279	MAB_BRA	2110279
20171211	2110285	MAB_BRA	2110285
20171211	2110290	MAB_BRA	2110290
20171211	2110292	MAB_BRA	2110292
20171211	2110293	MAB_BRA	2110293
20171211	2110294	MAB_BRA	2110294
20171211	2110333	MAB_BRA	2110333
20171211	2110340	MAB_BRA	2110340
20171211	2110344	MAB_BRA	2110344
20171211	2110388	MAB_BRA	2110388
20171211	2111421	MAB_BRA	2111421
20171211	2111427	MAB_BRA	2111427
20171211	3100218	MAB_BRA	3100218
20171211	3100219	MAB_BRA	3100219
20171211	3100220	MAB_BRA	3100220
20171211	3100224	MAB_BRA	3100224
20171211	3100229	MAB_BRA	3100229
20171211	3100230	MAB_BRA	3100230
20171211	3100232	MAB_BRA	3100232
20171211	3100234	MAB_BRA	3100234
20171211	3100242	MAB_BRA	3100242
20171211	3100248	MAB_BRA	3100248
20171211	3110004	MAB_BRA	3110004
20171211	3110006	MAB_BRA	3110006
20171211	3110008	MAB_BRA	3110008
20171211	3110010	MAB_BRA	3110010
20171211	3110013	MAB_BRA	3110013
20171211	3110016	MAB_BRA	3110016
20171211	3110019	MAB_BRA	3110019
20171211	3110020	MAB_BRA	3110020
20171211	3110028	MAB_BRA	3110028
20171211	3110033	MAB_BRA	3110033
20171211	3110037	MAB_BRA	3110037
20171211	3110044	MAB_BRA	3110044
20171211	3110046	MAB_BRA	3110046
20171211	3110047	MAB_BRA	3110047
20171211	3110050	MAB_BRA	3110050
20171211	3110054	MAB_BRA	3110054
20171211	3110056	MAB_BRA	3110056
20171211	3110062	MAB_BRA	3110062
20171211	3110065	MAB_BRA	3110065
20171211	3110068	MAB_BRA	3110068
20171211	3110071	MAB_BRA	3110071
20171211	3110076	MAB_BRA	3110076
20171211	3110080	MAB_BRA	3110080
20171211	3110082	MAB_BRA	3110082
20171211	3110083	MAB_BRA	3110083
20171211	3110085	MAB_BRA	3110085
20171211	3110087	MAB_BRA	3110087
20171211	3110088	MAB_BRA	3110088
20171211	3110090	MAB_BRA	3110090
20171211	3110094	MAB_BRA	3110094
20171211	3110097	MAB_BRA	3110097
20171211	3110098	MAB_BRA	3110098
20171211	3110103	MAB_BRA	3110103
20171211	3110111	MAB_BRA	3110111
20171211	3110114	MAB_BRA	3110114
20171211	3110115	MAB_BRA	3110115
20171211	3110116	MAB_BRA	3110116
20171211	3110119	MAB_BRA	3110119
20171211	3110121	MAB_BRA	3110121
20171211	3110123	MAB_BRA	3110123
20171211	3110128	MAB_BRA	3110128
20171211	3110130	MAB_BRA	3110130
20171211	3110131	MAB_BRA	3110131
20171211	3110135	MAB_BRA	3110135
20171211	3110151	MAB_BRA	3110151
20171211	3110152	MAB_BRA	3110152
20171211	3110153	MAB_BRA	3110153
20171211	3110158	MAB_BRA	3110158
20171211	3110161	MAB_BRA	3110161
20171211	3110162	MAB_BRA	3110162
20171211	3110165	MAB_BRA	3110165
20171211	3110167	MAB_BRA	3110167
20171211	3110168	MAB_BRA	3110168
20171211	3110171	MAB_BRA	3110171
20171211	3110176	MAB_BRA	3110176
20171211	3110177	MAB_BRA	3110177
20171211	3110180	MAB_BRA	3110180
20171211	3110184	MAB_BRA	3110184
20171211	3110186	MAB_BRA	3110186
20171211	3110192	MAB_BRA	3110192
20171211	3110193	MAB_BRA	3110193
20171211	3110195	MAB_BRA	3110195
20171211	3110197	MAB_BRA	3110197
20171211	3110202	MAB_BRA	3110202
20171211	3110205	MAB_BRA	3110205
20171211	3110206	MAB_BRA	3110206
20171211	3110209	MAB_BRA	3110209
20171211	3110211	MAB_BRA	3110211
20171211	3110214	MAB_BRA	3110214
20171211	3110218	MAB_BRA	3110218
20171211	3110219	MAB_BRA	3110219
20171211	3110223	MAB_BRA	3110223
20171211	3110224	MAB_BRA	3110224
20171211	3110226	MAB_BRA	3110226
20171211	3110227	MAB_BRA	3110227
20171211	3110233	MAB_BRA	3110233
20171211	3110234	MAB_BRA	3110234
20171211	3110237	MAB_BRA	3110237
20171211	3110239	MAB_BRA	3110239
20171211	3110240	MAB_BRA	3110240
20171211	2120001	MAB_BRA	2120001
20171211	2120003	MAB_BRA	2120003
20171211	2120006	MAB_BRA	2120006
20171211	2120008	MAB_BRA	2120008
20171211	2120010	MAB_BRA	2120010
20171211	2120011	MAB_BRA	2120011
20171211	2120014	MAB_BRA	2120014
20171211	2120017	MAB_BRA	2120017
20171211	2120019	MAB_BRA	2120019
20171211	2120020	MAB_BRA	2120020
20171211	2120028	MAB_BRA	2120028
20171211	2120029	MAB_BRA	2120029
20171211	2120030	MAB_BRA	2120030
20171211	2120033	MAB_BRA	2120033
20171211	2120035	MAB_BRA	2120035
20171211	2120037	MAB_BRA	2120037
20171211	2120039	MAB_BRA	2120039
20171211	2120040	MAB_BRA	2120040
20171211	2120045	MAB_BRA	2120045
20171211	2120048	MAB_BRA	2120048
20171211	2120050	MAB_BRA	2120050
20171211	2120057	MAB_BRA	2120057
20171211	2120060	MAB_BRA	2120060
20171211	2120062	MAB_BRA	2120062
20171211	2120065	MAB_BRA	2120065
20171211	2120070	MAB_BRA	2120070
20171211	2120075	MAB_BRA	2120075
20171211	2120076	MAB_BRA	2120076
20171211	2120078	MAB_BRA	2120078
20171211	2120085	MAB_BRA	2120085
20171211	2120091	MAB_BRA	2120091
20171211	2120098	MAB_BRA	2120098
20171211	2120100	MAB_BRA	2120100
20171211	2120101	MAB_BRA	2120101
20171211	2120102	MAB_BRA	2120102
20171211	2120104	MAB_BRA	2120104
20171211	2120112	MAB_BRA	2120112
20171211	2120114	MAB_BRA	2120114
20171211	2120115	MAB_BRA	2120115
20171211	2120121	MAB_BRA	2120121
20171211	2120127	MAB_BRA	2120127
20171211	2120128	MAB_BRA	2120128
20171211	2120132	MAB_BRA	2120132
20171211	2120139	MAB_BRA	2120139
20171211	2120140	MAB_BRA	2120140
20171211	2120141	MAB_BRA	2120141
20171211	2120142	MAB_BRA	2120142
20171211	2120144	MAB_BRA	2120144
20171211	2120145	MAB_BRA	2120145
20171211	2120146	MAB_BRA	2120146
20171211	2120147	MAB_BRA	2120147
20171211	2120148	MAB_BRA	2120148
20171211	2120149	MAB_BRA	2120149
20171211	2120150	MAB_BRA	2120150
20171211	2120154	MAB_BRA	2120154
20171211	2120155	MAB_BRA	2120155
20171211	2120156	MAB_BRA	2120156
20171211	2120160	MAB_BRA	2120160
20171211	2120162	MAB_BRA	2120162
20171211	2120164	MAB_BRA	2120164
20171211	2120166	MAB_BRA	2120166
20171211	2120168	MAB_BRA	2120168
20171211	2120169	MAB_BRA	2120169
20171211	2120173	MAB_BRA	2120173
20171211	2120174	MAB_BRA	2120174
20171211	2120178	MAB_BRA	2120178
20171211	2120179	MAB_BRA	2120179
20171211	3120004	MAB_BRA	3120004
20171211	3120005	MAB_BRA	3120005
20171211	3120006	MAB_BRA	3120006
20171211	3120010	MAB_BRA	3120010
20171211	3120011	MAB_BRA	3120011
20171211	3120013	MAB_BRA	3120013
20171211	3120014	MAB_BRA	3120014
20171211	3120015	MAB_BRA	3120015
20171211	3120020	MAB_BRA	3120020
20171211	3120021	MAB_BRA	3120021
20171211	3120023	MAB_BRA	3120023
20171211	3120026	MAB_BRA	3120026
20171211	3120031	MAB_BRA	3120031
20171211	3120032	MAB_BRA	3120032
20171211	3120040	MAB_BRA	3120040
20171211	3120046	MAB_BRA	3120046
20171211	3120048	MAB_BRA	3120048
20171211	3120049	MAB_BRA	3120049
20171211	3120050	MAB_BRA	3120050
20171211	3120056	MAB_BRA	3120056
20171211	3120060	MAB_BRA	3120060
20171211	3120062	MAB_BRA	3120062
20171211	3120070	MAB_BRA	3120070
20171211	3120071	MAB_BRA	3120071
20171211	3120076	MAB_BRA	3120076
20171211	3120087	MAB_BRA	3120087
20171211	3120093	MAB_BRA	3120093
20171211	3120094	MAB_BRA	3120094
20171211	3120096	MAB_BRA	3120096
20171211	3120097	MAB_BRA	3120097
20171211	3120101	MAB_BRA	3120101
20171211	3120103	MAB_BRA	3120103
20171211	3120106	MAB_BRA	3120106
20171211	3120107	MAB_BRA	3120107
20171211	3120108	MAB_BRA	3120108
20171211	3120109	MAB_BRA	3120109
20171211	3120113	MAB_BRA	3120113
20171211	3120114	MAB_BRA	3120114
20171211	3120115	MAB_BRA	3120115
20171211	3120120	MAB_BRA	3120120
20171211	3120123	MAB_BRA	3120123
20171211	3120124	MAB_BRA	3120124
20171211	3120128	MAB_BRA	3120128
20171211	3120129	MAB_BRA	3120129
20171211	3120130	MAB_BRA	3120130
20171211	3120131	MAB_BRA	3120131
20171211	3120134	MAB_BRA	3120134
20171211	3120136	MAB_BRA	3120136
20171211	3120142	MAB_BRA	3120142
20171211	3120147	MAB_BRA	3120147
20171211	3120148	MAB_BRA	3120148
20171211	3120150	MAB_BRA	3120150
20171211	3120155	MAB_BRA	3120155
20171211	3120158	MAB_BRA	3120158
20171211	3120167	MAB_BRA	3120167
20171211	3120168	MAB_BRA	3120168
20171211	3120173	MAB_BRA	3120173
20171211	3120175	MAB_BRA	3120175
20171211	3120181	MAB_BRA	3120181
20171211	3120182	MAB_BRA	3120182
20171211	3120183	MAB_BRA	3120183
20171211	3120185	MAB_BRA	3120185
20171211	3120191	MAB_BRA	3120191
20171211	3120192	MAB_BRA	3120192
20171211	3120193	MAB_BRA	3120193
20171211	3120194	MAB_BRA	3120194
20171211	3120198	MAB_BRA	3120198
20171211	3120200	MAB_BRA	3120200
20171211	3120207	MAB_BRA	3120207
20171211	3120208	MAB_BRA	3120208
20171211	3120209	MAB_BRA	3120209
20171211	3120210	MAB_BRA	3120210
20171211	3120215	MAB_BRA	3120215
20171211	3120218	MAB_BRA	3120218
20171211	3120220	MAB_BRA	3120220
20171211	3120221	MAB_BRA	3120221
20171211	3120224	MAB_BRA	3120224
20171211	3120229	MAB_BRA	3120229
20171211	3120233	MAB_BRA	3120233
20171211	3120235	MAB_BRA	3120235
20171211	3120236	MAB_BRA	3120236
20171211	3120239	MAB_BRA	3120239
20171211	3120241	MAB_BRA	3120241
20171211	3120242	MAB_BRA	3120242
20171211	3120244	MAB_BRA	3120244
20171211	3120245	MAB_BRA	3120245
20171211	3120247	MAB_BRA	3120247
20171211	3120249	MAB_BRA	3120249
20171211	3120250	MAB_BRA	3120250
20171211	3120251	MAB_BRA	3120251
20171211	3120252	MAB_BRA	3120252
20171211	2140301	MAB_BRA	2140301
20171211	2140303	MAB_BRA	2140303
20171211	2140304	MAB_BRA	2140304
20171211	2140308	MAB_BRA	2140308
20171211	2140310	MAB_BRA	2140310
20171211	2140313	MAB_BRA	2140313
20171211	2140314	MAB_BRA	2140314
20171211	2140318	MAB_BRA	2140318
20171211	2140319	MAB_BRA	2140319
20171211	2140321	MAB_BRA	2140321
20171211	2140324	MAB_BRA	2140324
20171211	2140326	MAB_BRA	2140326
20171211	2140328	MAB_BRA	2140328
20171211	2140332	MAB_BRA	2140332
20171211	2140333	MAB_BRA	2140333
20171211	2140336	MAB_BRA	2140336
20171211	2140337	MAB_BRA	2140337
20171211	2140338	MAB_BRA	2140338
20171211	2140340	MAB_BRA	2140340
20171211	3140003	MAB_BRA	3140003
20171211	3140004	MAB_BRA	3140004
20171211	3140005	MAB_BRA	3140005
20171211	3140010	MAB_BRA	3140010
20171211	3140011	MAB_BRA	3140011
20171211	3140014	MAB_BRA	3140014
20171211	3140016	MAB_BRA	3140016
20171211	3140021	MAB_BRA	3140021
20171211	3140023	MAB_BRA	3140023
20171211	3140025	MAB_BRA	3140025
20171211	3140028	MAB_BRA	3140028
20171211	3140029	MAB_BRA	3140029
20171211	3140034	MAB_BRA	3140034
20171211	3140035	MAB_BRA	3140035
20171211	3140036	MAB_BRA	3140036
20171211	3140041	MAB_BRA	3140041
20171211	3140043	MAB_BRA	3140043
20171211	3140045	MAB_BRA	3140045
20171211	3140054	MAB_BRA	3140054
20171211	3140056	MAB_BRA	3140056
20171211	3140057	MAB_BRA	3140057
20171211	3140060	MAB_BRA	3140060
20171211	3140061	MAB_BRA	3140061
20171211	3140064	MAB_BRA	3140064
20171211	3140068	MAB_BRA	3140068
20171211	3140069	MAB_BRA	3140069
20171211	3140071	MAB_BRA	3140071
20171211	3140076	MAB_BRA	3140076
20171211	3140077	MAB_BRA	3140077
20171211	3140084	MAB_BRA	3140084
20171211	3140085	MAB_BRA	3140085
20171211	3140088	MAB_BRA	3140088
20171211	3140090	MAB_BRA	3140090
20171211	3140092	MAB_BRA	3140092
20171211	3140095	MAB_BRA	3140095
20171211	3140096	MAB_BRA	3140096
20171211	3140102	MAB_BRA	3140102
20171211	3140103	MAB_BRA	3140103
20171211	3140106	MAB_BRA	3140106
20171211	3140108	MAB_BRA	3140108
20171211	3140109	MAB_BRA	3140109
20171211	3140114	MAB_BRA	3140114
20171211	3140115	MAB_BRA	3140115
20171211	3140116	MAB_BRA	3140116
20171211	3140118	MAB_BRA	3140118
20171211	3140119	MAB_BRA	3140119
20171211	3140124	MAB_BRA	3140124
20171211	3140125	MAB_BRA	3140125
20171211	3140128	MAB_BRA	3140128
20171211	3140131	MAB_BRA	3140131
20171211	3140135	MAB_BRA	3140135
20171211	3140140	MAB_BRA	3140140
20171211	3140141	MAB_BRA	3140141
20171211	3140142	MAB_BRA	3140142
20171211	3140143	MAB_BRA	3140143
20171211	3140148	MAB_BRA	3140148
20171211	3140150	MAB_BRA	3140150
20171211	3140155	MAB_BRA	3140155
20171211	3140157	MAB_BRA	3140157
20171211	3140158	MAB_BRA	3140158
20171211	3140166	MAB_BRA	3140166
20171211	3140169	MAB_BRA	3140169
20171211	3140174	MAB_BRA	3140174
20171211	3140175	MAB_BRA	3140175
20171211	3140176	MAB_BRA	3140176
20171211	3140181	MAB_BRA	3140181
20171211	3140183	MAB_BRA	3140183
20171211	3140186	MAB_BRA	3140186
20171211	3140187	MAB_BRA	3140187
20171211	3140193	MAB_BRA	3140193
20171211	3140196	MAB_BRA	3140196
20171211	3140200	MAB_BRA	3140200
20171211	3140205	MAB_BRA	3140205
20171211	3140217	MAB_BRA	3140217
20171211	3140218	MAB_BRA	3140218
20171211	3140220	MAB_BRA	3140220
20171211	3140222	MAB_BRA	3140222
20171211	3140223	MAB_BRA	3140223
20171211	3140227	MAB_BRA	3140227
20171211	3140230	MAB_BRA	3140230
20171211	3140232	MAB_BRA	3140232
20171211	3140236	MAB_BRA	3140236
20171211	3140243	MAB_BRA	3140243
20171211	3140248	MAB_BRA	3140248
20171211	3140250	MAB_BRA	3140250
20171211	3140251	MAB_BRA	3140251
20171211	3140253	MAB_BRA	3140253
20171211	3140254	MAB_BRA	3140254
20171211	2150306	MAB_BRA	2150306
20171211	2150311	MAB_BRA	2150311
20171211	2150313	MAB_BRA	2150313
20171211	2150314	MAB_BRA	2150314
20171211	2150318	MAB_BRA	2150318
20171211	2150321	MAB_BRA	2150321
20171211	2150323	MAB_BRA	2150323
20171211	2150325	MAB_BRA	2150325
20171211	2150330	MAB_BRA	2150330
20171211	2150335	MAB_BRA	2150335
20171211	2150336	MAB_BRA	2150336
20171211	2150338	MAB_BRA	2150338
20171211	2150340	MAB_BRA	2150340
20171211	2150344	MAB_BRA	2150344
20171211	2150351	MAB_BRA	2150351
20171211	2150355	MAB_BRA	2150355
20171211	2150357	MAB_BRA	2150357
20171211	2150359	MAB_BRA	2150359
20171211	2150361	MAB_BRA	2150361
20171211	2150362	MAB_BRA	2150362
20171211	2150368	MAB_BRA	2150368
20171211	2150369	MAB_BRA	2150369
20171211	3150002	MAB_BRA	3150002
20171211	3150003	MAB_BRA	3150003
20171211	3150011	MAB_BRA	3150011
20171211	3150018	MAB_BRA	3150018
20171211	3150023	MAB_BRA	3150023
20171211	3150026	MAB_BRA	3150026
20171211	3150027	MAB_BRA	3150027
20171211	3150049	MAB_BRA	3150049
20171211	3150050	MAB_BRA	3150050
20171211	3150057	MAB_BRA	3150057
20171211	3150058	MAB_BRA	3150058
20171211	3150061	MAB_BRA	3150061
20171211	3150067	MAB_BRA	3150067
20171211	3150077	MAB_BRA	3150077
20171211	3150078	MAB_BRA	3150078
20171211	3150079	MAB_BRA	3150079
20171211	3150088	MAB_BRA	3150088
20171211	3150092	MAB_BRA	3150092
20171211	3150093	MAB_BRA	3150093
20171211	3150095	MAB_BRA	3150095
20171229	958257	Brahman	958257
20171229	958258	Brahman	958258
20171229	11798857	Brahman	11798857
20171229	11798856	Brahman	11798856
20171229	11798885	Brahman	11798885
20171229	11798886	Brahman	11798886
20171229	11798887	Brahman	11798887
20171229	11798888	Brahman	11798888
20171229	11798889	Brahman	11798889
20171229	11798861	Brahman	11798861
20171229	11798862	Brahman	11798862
20171229	11798863	Brahman	11798863
20171229	11798864	Brahman	11798864
20171229	11798865	Brahman	11798865
20171229	11798866	Brahman	11798866
20171229	11798867	Brahman	11798867
20171229	11798868	Brahman	11798868
20221212	190054	ThermoWes	190054
20221212	190072	ThermoWes	190072
20171204	2130361	MAB_BRA	2130361
20171211	2130361	MAB_BRA	2130361D
20171204	2130404	MAB_BRA	2130404
20171229	846178	Brahman	846178
20171229	873571	Brahman	873571
20171229	889926	Brahman	889926
20171211	2130404	MAB_BRA	2130404D
20171229	898574	Brahman	898574
20171229	909839	Brahman	909839
20171229	920074	Brahman	920074
20171229	925769	Brahman	925769
20171229	925779	Brahman	925779
20171229	925782	Brahman	925782
20171229	925786	Brahman	925786
20171229	925787	Brahman	925787
20171229	925888	Brahman	925888
20171229	925893	Brahman	925893
20171229	925895	Brahman	925895
20171229	936747	Brahman	936747
20171229	936757	Brahman	936757
20171229	936758	Brahman	936758
20171229	958672	Brahman	958672
20171229	958914	Brahman	958914
20171229	13163622	Brahman	13163622
20171229	13163642	Brahman	13163642
20211216	2190751	MAB_BRA	2190751
20171229	915074	Brahman	915074
20171229	823343	Brahman	823343
20171229	826275	Brahman	826275
20171229	836310	Brahman	836310
20171229	844746	Brahman	844746
20171229	854032	Brahman	854032
20171229	862135	Brahman	862135
20171229	868139	Brahman	868139
20171229	869843	Brahman	869843
20171229	869848	Brahman	869848
20171229	870690	Brahman	870690
20171229	877865	Brahman	877865
20171229	877875	Brahman	877875
20171229	879695	Brahman	879695
20171229	886431	Brahman	886431
20171229	887979	Brahman	887979
20171229	889426	Brahman	889426
20171229	889430	Brahman	889430
20171229	893280	Brahman	893280
20171229	895490	Brahman	895490
20171229	898034	Brahman	898034
20171229	899840	Brahman	899840
20171229	905938	Brahman	905938
20171229	914753	Brahman	914753
20171229	915736	Brahman	915736
20171229	915815	Brahman	915815
20171229	925375	Brahman	925375
20171229	926717	Brahman	926717
20171229	931499	Brahman	931499
20171229	931501	Brahman	931501
20171229	934829	Brahman	934829
20171229	934908	Brahman	934908
20171229	934911	Brahman	934911
20171229	936168	Brahman	936168
20171229	944544	Brahman	944544
20171229	944546	Brahman	944546
20171229	944562	Brahman	944562
20171229	945790	Brahman	945790
20171229	945796	Brahman	945796
20171229	945915	Brahman	945915
20171229	954945	Brahman	954945
20171229	954946	Brahman	954946
20171229	957171	Brahman	957171
20171229	957182	Brahman	957182
20171229	958217	Brahman	958217
20171229	958221	Brahman	958221
20171229	958222	Brahman	958222
20171229	959590	Brahman	959590
20171229	959592	Brahman	959592
20171229	3150099	MAB_BRA	3150099
20171229	3150101	MAB_BRA	3150101
20171229	3150102	MAB_BRA	3150102
20171229	3150109	MAB_BRA	3150109
20171229	3150115	MAB_BRA	3150115
20171229	3150132	MAB_BRA	3150132
